ID,sample,int_date,lang,version,form,llitext1,q1,eminuse,intmob,intfreq,device1a,smart1,snsint2,acct1a,acct1b,acct1c,acct1d,acct2,acct3a,acct3b,acct3c,acct3d,acct3e,acct3f,acct3g,secur1,secur2a,secur2b,secur2c,secur2d,secur2e,secur2f,secur2g,habits1a,habits1b,habits1c,habits1d,habits1e,habits1f,habits2,habits3,habits4a,habits4b,habits4c,habits5,habits6,habits7,habits8,habits9,habits10,habits11,habits12,wifi1,wifi2a,wifi2b,wifi2c,wifi2d,policy1,policy2a,policy2b,policy3,policy4,policy5,policy6a,policy6b,policy6c,policy6d,policy6e,sex,age,educ2,hisp,race3m1,race3m2,race3m3,race3m4,birth_hisp,marital,par,emplnw3,party,partyln,ideo,inc,hh1,hh3,ql1a,qc1,habits1fos,habits9os,raceos,usr,cregion,state,density,race3m1orig,race3m2orig,race3m3orig,race3m4orig,origraceos,i_usernw2,SmartPhone,racecmb,racethn,racethn2,racethn3,hhcell,genage2016,child,partysum,partyideo,habits1cnt,iphoneuse,hphoneuse,recage,receduc,adults,ll,cp,weight,standwt
101203,1,50216,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,2, ,2,2,2,2,1,2,1,2, ,2,2,2,1,2,1,2,2,2,1,1,2,1,1,1, ,1,1,3,2,1,1,2,2, ,1,2,2,2,2,2,2,2,1,2,2,2,2,68,8,2,1, , , , ,1,2,3,2, ,3,8,2,2, , , , , ,R,3,51,1,1, , , , ,1,1,1,1,1,1,1,4,0,2,4,2,2,2,6,3,2,1,1,1,0.349190147
101204,1,50216,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,2,3,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,4,2,3,2,1,2,2,1,1,2,2,2,3,2,2,3,3,2,3,3,2,53,5,2,1, , , , ,1,2,1,1, ,1,7,2,2, , , , , ,S,2,55,3,1, , , , ,1,1,1,1,1,1,1,3,0,1,1,3,2,2,4,2,2,1,1,3.470588235,1.211895218
101205,1,50216,1,1,1,2,2,1,1,2,2, ,1,1,1,1,1,1, , ,2,2,4,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,1, , , , , ,2, , , , ,1,1,1,4,4,2,2,2,1,3,3,2,87,5,2,1, , , , ,5,2,3,1, ,2,99,1, , , , , , ,U,4,53,2,1, , , , ,1,3,1,1,1,1,0,6,0,1,1,2,1,1,6,2,1,1,0,3.058823529,1.068111039
101207,1,50316,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,4,1,2,2,2,1,1,2, , , , , ,2, , , , ,3,3,3,2,2,3,3,3,1,2,2,2,58,8,2,1, , , , ,6,2,3,2, ,3,6,1, , , , , , ,S,3,47,3,1, , , , ,1,2,1,1,1,1,1,3,0,2,4,3,2,2,5,3,1,1,1,1,0.349190147
101215,1,50316,1,1,2,2,1,1,1,3,1,1,2,2,1,1,2,1,2,2,2, ,2,2,3,3,2,1,1,2, ,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1, ,1,4,4,3,2,2, , , , ,1,2,2,2,2,2,3,3,1,3,3,1,61,6,2,1, , , , ,1,2,3,2, ,4,7,2,2, , , , , ,S,1,36,4,1, , , , ,1,1,1,1,1,1,1,3,0,2,5,2,2,2,5,3,2,1,1,1.411764706,0.492974326
101220,1,50316,1,1,2,2,1,2,2, ,1,2, , , , , , ,1,1, , ,1,1,1,2,2,1,1, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,3,3,1,8,2,2,77,3,2,1, , , , ,1,2,3,2, ,4,3,2,2, , , , , ,R,1,36,1,1,4, , ,FRIST AMERCAIN,0,2,1,1,1,1,1,5,0,2,5, ,2,2,6,1,2,1,1,2.823529412,0.985948652
101222,1,50316,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2, , , , , ,2, , , , ,1,1,2,2,4,1,3,3,2,3,3,2,71,3,2,1, , , , ,5,2,3,2, ,1,3,1, , , , , , ,R,1,36,1,1, , , , ,1,2,1,1,1,1,1,5,0,2,4,1,2,2,6,1,1,1,1,2.058823529,0.718920892
101225,1,50316,1,1,1,2,1,1,1,3,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,2,2,1,2, ,1,1,2,1,2,2,2,2,2,3,3,1,1,1,2,3,2,3,3,2,37,4,2,1, , , , ,3,1,1,8,8,8,3,3,2, , , , , ,S,3,45,3,1, , , , ,1,1,1,1,1,1,1,2,1,9,9,1,2,2,3,2,2,1,1,3.647058824,1.273517008
101228,1,50316,1,1,1,2,2,1,1,3,2, ,2,2,2,2,2,1, , ,4, ,4,4,4,2,2,2,1,2, ,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2, , , , , , ,1,2,2, ,2,2,1,2,4,2,2,1,2,3,3,1,2,50,2,2,1, , , , ,5,2,3,3,1,3,1,1, , , , , , ,R,1,42,2,4, , , ,POLISH GERMAN AND LEBANISE,1,3,1,1,1,1,0,2,0,1,3,1,1,1,4,1,1,1,0,5.911764706,2.064329989
101232,1,50316,1,1,1,1,2,1,2,5,2, ,2,2,2,2,2,2, , ,4, ,2,3,4,2,1,2,1,1, ,2,2,1,1,2,1,2,2,1,2,1,2,2,2,1, , , , , , ,2, , , , ,2,2,2,3,2,3,3,2,2,3,1,2,68,6,2,1, , , , ,3,2,3,3,2,3,1,1, , , , , , ,S,2,29,4,1, , , , ,1,3,1,1,1,1,0,4,0,2,3,3,1,1,6,3,1,1,0,2.441176471,0.852434772
101236,1,50316,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2, ,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1, ,2, ,3,1,2,2, , , , ,2,2,9,2,2,1,1,2,1,1,1,2,99,6,2,1, , , , ,1,1,1,1, ,2,8,5,3, , , , , ,S,2,39,4,1, , , , ,1,1,1,1,1,1,1,9,2,1,1,2,2,2,9,3,3,1,1,1.441176471,0.503244624
101239,1,50316,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,4,4,4,4,4,3,4,2,2,1,2,1,2,8,2,1,1,2,1,2,8,2,2,1,1,1,2,2,2, , , , , ,1,2,2,2,2,1,2,1,2,4,2,2,1,1,2,2,2,62,8,2,2, , , , ,1,2,1,2, ,5,5,2,2, , , , , ,R,3,37,1,2, , , , ,1,2,2,2,2,2,1,4,0,2,5,3,2,2,5,3,2,1,1,1,0.349190147
200001,2,33016,1,1,2, ,1,1,1,2, ,1,1,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,3,3,2,2,1,2,2,1,1,1,1,2,3,3,1,3,2,2,3,2,1,50,8,2,1, , , , ,1,1,1,3,1,2,7,5,4, ,1, , , ,S,2,39,4,1, , , , ,1,1,1,1,1,1,1,2,1,1,3,3,2,2,4,3,3,1,1,2.029411765,0.708650593
200014,2,33016,1,1,1, ,2,1,1,3, ,1,2,2,2,2,2,1,4,2,2, ,4,4,4,2,2,1,1,2, ,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2, ,1,4,3,1,1,2, , , , ,3,1,1,4,4,2,1,1,1,1,1,1,60,6,2,1, , , , ,3,2,3,1, ,3,2,2,2, ,2, , , ,S,3,12,2,1, , , , ,1,1,1,1,1,1,1,3,0,1,2,2,3,3,5,3,2,0,1,1.088235294,0.380001043
200018,2,33016,1,1,1, ,2,2,2, , ,2, , , , , , ,2,2, , ,2,2,2,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,3,3,3,3,3,2,58,3,2,1, , , , ,3,2,1,4,8,3,2,1, , ,1, , , ,R,3,51,1,1, , , , ,0,2,1,1,1,1,1,3,0,9,9, ,2,2,5,1,1,1,1,1.705882353,0.59567731
200021,2,40916,1,1,1, ,1,1,1,1, ,1,1,1,2,1,1,2,2,1,1,4,2,3,3,1,2,2,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,3,2,1,2,2,2,2,2,4,4,3,3,2,1,2,3,3,1,2,30,6,1,1, , , ,1,6,2,1,2, ,3,3,4,3, ,1, , , ,U,3,48,3,1, , , , ,1,1,1,3,3,3,1,1,1,2,4,3,2,2,2,3,3,1,1,2.470588235,0.86270507
200027,2,33016,1,1,1, ,2,2,2, , ,2, , , , , , ,4,4, , ,2,4,2,2,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,2,2,3,3,3,2,3,3,1,99,3,9,9, , , , ,9,9,9,9,9,3,99,99,99, ,9, , , ,U,3,37,3,9, , , , ,0,2,9,9,9,9,1,9,99,9,9, ,3,3,9,1,2,0,1,3.352941176,1.170814024
200036,2,33016,1,1,1, ,2,1,1,2, ,1,2,1,1,1,1,1,2,1,1, ,4,2,2,1,2,1,1,2, ,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1, ,1,4,3,2,2,2, , , , ,1,2,3,3,3,3,3,3,1,3,1,2,45,3,1,1, , , ,1,1,1,2,3,1,3,7,4,3, ,2, , , ,S,3,48,2,1, , , , ,1,1,1,3,3,3,1,2,1,1,3,2,3,3,4,1,3,0,1,3.705882353,1.294057605
200040,2,33016,1,1,1, ,2,1,1,2, ,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,3,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,3,1,3,1,2,30,6,2,1, , , , ,1,1,2,1, ,2,7,5,2, ,2, , , ,S,3,1,2,1, , , , ,1,1,1,1,1,1,1,1,3,1,1,2,3,3,2,3,2,0,1,2.441176471,0.852434772
200041,2,41316,1,1,1, ,2,1,1,3, ,1,1,1,2,1,2,1,2,2,2,4,2,2,2,3,2,2,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2, , , , ,2,2,4,1,1,2,3,3,3,3,3,2,33,3,2,1, , , , ,1,1,2,9,9,2,6,3,2, ,1, , , ,S,3,13,4,1, , , , ,1,1,1,1,1,1,1,1,1,9,9,2,2,2,2,1,2,1,1,5.058823529,1.766491334
200056,2,33016,1,1,2, ,2,1,1,2, ,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2, ,4,2,2,1,1,8,1,1,1,1,2,3,2,8,3,3,3,3,3,2,25,3,2,2, , , , ,6,1,1,4,9,9,2,3,1, ,1, , , ,U,2,18,3,2, , , , ,1,1,2,2,2,2,1,1,2,9,9,3,2,2,2,1,1,1,1,3.705882353,1.294057605
200060,2,40816,1,1,1, ,2,2,2, , ,2, , , , , , ,2,1, , ,2,4,2,1,1,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,3,3,3,3,2,3,3,1,68,8,2,1, , , , ,3,1,3,2, ,8,3,6,4, ,2, , , ,S,2,26,4,1, , , , ,0,2,1,1,1,1,1,4,2,2,9, ,3,3,6,3,3,0,1,1.647058824,0.575136713
200063,2,33016,1,1,2, ,1,1,2,2, ,2,1,1,2,1,1,1,2,1,2,2,3,5,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1, , , , , ,2, , , , ,2,1,1,2,3,1,1,2,2,3,2,1,70,7,2,1, , , , ,1,2,2,1, ,2,5,3,3, ,2,FRUIT JAR BURIED, , ,R,3,5,1,1, , , , ,1,2,1,1,1,1,1,4,0,1,1,3,3,3,6,3,3,0,1,1.205882353,0.421082237
200065,2,43016,1,1,2, ,1,1,1,2, ,1,1,1,2,1,1,2,4,4,4,4,1,4,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,4,3,2,1,2,1,1,1,1,1,1,2,4,2,2,3,1,1,1,1,70,8,2,3, , , , ,1,2,3,3,9,8,8,2,2, ,1, , , ,S,3,45,2,3, , , , ,1,1,3,4,5,4,1,4,0,9,3,2,2,2,6,3,2,1,1,1.352941176,0.472433729
200070,2,33016,1,1,1, ,2,1,2,5, ,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2, ,1,2,2,1,2,2,2,2, ,4,2,1,1,2,2,2,1,1,1,1,2,2,2,3,2,1,2,3,1,60,3,2,5, , , , ,1,2,3,2, ,2,3,2,2, ,2, , , ,U,1,42,5,5, , , , ,1,1,5,4,5,5,1,3,0,2,4,1,3,3,5,1,2,0,1,5.117647059,1.787031931
200071,2,33016,1,1,2, ,1,1,1,2, ,1,1,1,1,2,1,1,2,2,2,3,2,2,2,3,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,4,2,1,2,2, , , , ,1,2,2,1,1,1,3,1,1,3,1,1,40,5,2,1, , , , ,3,2,1,2, ,3,5,1, , ,2, , , ,S,3,21,1,1, , , , ,1,1,1,1,1,1,1,2,0,2,4,4,3,3,3,2,1,0,1,3.617647059,1.26324671
200076,2,33016,1,1,2, ,2,1,1,2, ,1,1,1,1,1,1,2,2,2,2,3,2,2,2,3,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2, ,1,1,1,1,2,2,2,1,2,2,2,2,3,2,1,1,1,3,1,1,38,6,2,1, , , , ,1,2,1,2, ,4,8,2,2, ,1, , , ,U,3,12,3,1, , , , ,1,1,1,1,1,1,1,2,0,2,5,2,2,2,3,3,2,1,1,1.882352941,0.657299101
200077,2,33016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,3,1,2,1,2,2,1,53,3,2,1, , , , ,1,1,1,1, ,2,8,4,3, ,2, , , ,S,1,36,3,1, , , , ,1,1,1,1,1,1,1,3,1,1,1,3,3,3,4,1,3,0,1,4.470588235,1.561085365
200079,2,33016,1,1,1, ,1,1,1,2, ,1,1,2,2,2,2,2,1,1,1,1,2,5,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,9,3,2,8,2, , , , ,3,2,2,3,1,3,3,3,3,3,3,2,37,1,2,1, , , , ,1,2,1,2, ,4,2,2,2, ,2,TELL MY SISTER, , ,S,2,26,2,1, , , , ,1,1,1,1,1,1,1,2,0,2,5,2,3,3,3,1,2,0,1,5,1.745950737
200081,2,33016,1,1,1, ,1,1,1,1, ,1,1,1,2,1,1,2,1,1,2,2,1,5,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,1,1,1,2, ,1,2,2,1,2,1,1,1,2,3,3,1,2,2,3,3,3,3,3,2,24,4,2,1, , , , ,1,2,3,2, ,5,5,3,3, ,2, , , ,S,3,37,3,1, , , , ,1,1,1,1,1,1,1,1,0,2,5,1,3,3,1,2,3,0,1,4.647058824,1.622707156
200087,2,33016,1,1,1, ,1,1,1,2, ,1,1,2,2,2,1,2,2,2,2,2,2,1,2,3,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2, , , , ,2,3,3,2,2,2,3,3,1,3,2,2,48,8,2,1, , , , ,1,1,2,2, ,5,9,4,2, ,1, , , ,S,3,51,4,1, , , , ,1,1,1,1,1,1,1,2,2,2,5,2,2,2,4,3,2,1,1,2.176470588,0.760002086
200091,2,33016,1,1,2, ,2,1,1,1, ,1,1,1,2,2,2,2,2,1,2,2,2,5,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,4,1,1,2,2, , , , ,1,2,2,3,2,3,3,3,1,3,2,2,29,6,2,2, , , , ,1,2,1,2, ,4,5,2,2, ,1, , , ,R,3,13,1,2, , , , ,1,1,2,2,2,2,1,1,0,2,5,3,2,2,2,3,2,1,1,2.294117647,0.801083279
200094,2,33016,1,1,1, ,2,1,1,1, ,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2,8,1,1,2,2,2,2,1,1,1,2,2,2,3,1,2,1,1,2,1,2,1,1,3,1,2,1,2,2,1,1,1,1,1,2,1,2,3,3,1,3,1,1,52,4,2,1, , , , ,1,2,1,1, ,4,99,3,3, ,2, , , ,U,2,39,2,1, , , , ,1,1,1,1,1,1,1,3,0,1,2,3,3,3,4,2,3,0,1,3.411764706,1.191354621
200095,2,33016,1,1,2, ,2,1,1,5, ,1,2,8,2,8,8,1,3,2,5, ,4,2,3,3,2,2,2,2, ,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2, ,9, ,3,2,1,2, , , , ,2,1,2,2,2,3,1,3,1,2,1,1,39,3,2,1, , , , ,1,1,1,1, ,2,4,5,2, ,2, , , ,U,3,22,2,1, , , , ,1,1,1,1,1,1,1,2,3,1,1,2,3,3,3,1,2,0,1,4.176470588,1.458382381
200106,2,33016,1,1,2, ,2,1,2,1, ,2,1,2,2,2,1,1,3,2,2,2,3,2,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2, ,1,2,2,2,2,2,2, , , , , ,2, , , , ,1,3,2,2,2,2,3,3,3,3,3,1,48,6,2,1, , , , ,3,2,2,1, ,3,3,1, , ,2, , , ,S,3,1,2,1, , , , ,1,2,1,1,1,1,1,2,0,1,2,1,3,3,4,3,1,0,1,1.558823529,0.544325818
200111,2,33016,1,1,2, ,1,1,1,2, ,1,1,2,2,1,1,2,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,3,2,1,2, , , , ,2,3,3,8,8,2,3,3,1,3,2,1,45,3,1,1, , , ,1,1,2,1,4,8,8,6,3,3, ,1, , , ,S,1,36,2,1, , , , ,1,1,1,3,3,3,1,2,0,9,9,2,2,2,4,1,3,1,1,3.323529412,1.160543725
200114,2,33016,1,1,2, ,1,1,1,2, ,1,2,2,2,1,1,1,3,3,3, ,3,2,3,2,2,2,1,2, ,2,2,1,1,2,2,2,2,1,2,2,2,1,2,1, ,1,2,4,3,2,1,2,2, ,2,1,2,2,2,2,2,3,3,1,3,2,1,67,6,2,1, , , , ,3,2,3,3,1,3,4,1, , ,2, , , ,U,1,25,3,1, , , , ,1,1,1,1,1,1,1,4,0,1,3,2,3,3,6,3,1,0,1,1.705882353,0.59567731
200119,2,33016,1,1,1, ,1,1,1,5, ,1,1,1,1,1,8,2,1,1,3,3,2,2,2,3,8,2,1,2,2,2,8,1,1,2,2,2,2,1,1,1,2,1,2,1,2,2, ,3,3,2,1,2,2,1,1,2,1,2,2,2,2,3,1,1,3,3,2,76,5,2,1, , , , ,1,2,3,2, ,3,6,2,2, ,2, , , ,U,2,19,1,1, , , , ,1,1,1,1,1,1,1,5,0,2,4,2,3,3,6,2,2,0,1,1.823529412,0.636758504
200136,2,33016,1,1,2, ,2,1,1,3, ,1,1,2,2,1,2,1,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2, ,1,2,2,2,2,1,2,1,4,2,1,1,2, , , , ,2,3,2,2,2,1,3,3,2,3,3,1,60,6,2,1, , , , ,3,2,2,3,2,4,6,1, , ,2, , , ,S,4,4,1,1, , , , ,1,1,1,1,1,1,1,3,0,2,3,1,3,3,5,3,1,0,1,1,0.349190147
200142,2,33016,1,1,1, ,2,1,2,3, ,2,2,2,2,2,2,1,3,3,3, ,3,3,3,2,1,1,1,1, ,2,2,2,2,1,2,2,2, ,2,2,2,1,2,1, , , , , , ,2, , , , ,1,2,1,4,3,3,2,1,1,3,1,2,99,6,2,1, , , , ,1,2,1,2, ,3,8,2,2, ,1, , , ,U,4,4,3,1, , , , ,1,2,1,1,1,1,1,9,0,2,4,1,2,2,9,3,2,1,1,1.088235294,0.380001043
200145,2,40416,1,1,1, ,1,1,1,2, ,1,1,2,2,2,2,1,4,4,2,4,4,2,4,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,3,1,1,2,1,1,50,6,2,1, , , , ,1,1,1,1, ,1,8,4,2, ,2, , , ,R,3,37,2,1, , , , ,1,1,1,1,1,1,1,2,2,1,1,2,3,3,4,3,2,0,1,1.558823529,0.544325818
200149,2,42016,2,1,1, ,2,2,2, , ,8, , , , , , ,2,4, , ,4,4,2,2,8,8,2, , ,2,8, , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,4,3,3,3,8,2,3,8,1,58,1,1,7, , , ,3,3,2,3,2, ,5,2,3,3, ,2, , , ,S,3,48,5,7, , , , ,0,2,5,3,4,3,1,3,0,2,5, ,3,3,5,1,3,0,1,3.529411765,1.232435815
200150,2,33016,1,1,2, ,2,2,2, , ,1, , , , , , ,1,1, , ,3,2,2,2,2,2,2, , ,1,2, , , , , , , , , , , , , , ,1,2,4,3,8, , , , , ,2,2,2,8,2,2,3,3,3,3,3,2,75,5,2,1, , , , ,1,2,3,1, ,2,98,2,2, ,2, , , ,S,3,45,2,1, , , , ,0,1,1,1,1,1,1,5,0,1,1, ,3,3,6,2,2,0,1,1.823529412,0.636758504
200151,2,33016,1,1,2, ,1,1,1,2, ,1,1,1,1,1,1,2,1,1,1,2,1,1,2,3,2,1,2,2,2,8,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,1,4,1,1,2,1,2,2,1,1,1,3,3,2,1,2,2,2,3,3,1,1,39,5,2,1, , , , ,2,2,1,2, ,5,6,2,2, ,1, , , ,U,3,48,4,1, , , , ,1,1,1,1,1,1,1,2,0,2,5,1,2,2,3,2,2,1,1,4.088235294,1.427571485
200157,2,33016,1,1,2, ,2,1,2,3, ,2,2,1,2,1,1,1,4,4,4, ,4,4,4,2,2,1,1,1, ,2,2,1,1,2,2,2,2,1,2,1,1,1,1,2, , , , , , ,2, , , , ,1,2,1,2,2,3,3,3,1,3,1,1,55,4,1,1,2, , ,1,1,2,1,2, ,3,4,2,2, ,1, , , ,S,3,48,5,1,7,2, , ,1,2,4,3,3,3,1,3,0,2,4,2,2,2,5,2,2,1,1,2.735294118,0.955137756
200158,2,33016,1,1,1, ,2,2,2, , ,2, , , , , , ,3,4, , ,3,3,3,3,2,2,2, , ,2,2, , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,2,2,3,2,3,3,3,3,1,65,1,2,2,5, , , ,5,2,3,2, ,3,2,1, , ,2, , , ,R,3,48,1,2,5, , , ,0,2,4,4,5,5,1,4,0,2,4, ,3,3,6,1,1,0,1,4.235294118,1.478922978
200162,2,33016,1,1,1, ,1,1,1,2, ,1,1,1,1,8,1,1,2,1,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,4,1,2,2,2,2,2,1,1,4,3,1,2,1,2,2,1,1,2,2,2,2,1,3,2,3,3,3,3,1,19,3,2,1, , , , ,6,2,1,3,1,3,6,1, , ,2, , , ,S,4,2,1,1, , , , ,1,1,1,1,1,1,1,1,0,1,3,3,3,3,1,1,1,0,1,3.264705882,1.140003128
200166,2,42616,1,1,1, ,1,1,1,2, ,1,2,1,2,1,1,1,2,2,2, ,2,3,2,3,2,2,2,2, ,2,2,1,1,1,2,2,2,3,2,2,2,2,2,1, ,1,1,2,1,2,1,2,2, ,1,2,3,2,1,1,2,3,2,1,3,3,1,47,6,2,1, , , , ,1,1,1,4,1,3,8,6,2, ,1, , , ,U,2,55,5,1, , , , ,1,1,1,1,1,1,1,2,4,1,9,3,2,2,4,3,2,1,1,1.970588235,0.688109996
200173,2,33016,1,1,1, ,1,1,1,1, ,1,1,1,2,1,1,1,2,2,4,3,2,2,2,3,2,2,1,1,2,8,2,1,2,2,2,2,2, ,2,2,2,2,1,1,1,1,4,3,2,1,2, , , , ,1,1,2,3,2,3,2,3,3,2,3,1,25,4,2,1, , , , ,6,2,2,3,2,2,3,6,5, ,2, , , ,R,4,41,1,1, , , , ,1,1,1,1,1,1,1,1,1,2,3,1,3,3,2,2,3,0,1,3.470588235,1.211895218
200177,2,33016,1,1,1, ,2,1,1,1, ,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,1,2,1,5,2,2,1,1,2,2,2,2,2,3,3,1,1,2,2,3,3,2,3,1,99,6,2,3, , , , ,1,1,1,3,9,3,99,4,3, ,2, ,COMBINATION OF ALL OF THE ABOVE., ,S,2,29,4,3, , , , ,1,1,3,4,5,4,1,9,1,9,3,4,3,3,9,3,3,0,1,1.294117647,0.451893132
200181,2,33016,1,1,1, ,2,2,1,2, ,8,1,2,2,2,2,2,2,1,2,1,2,5,4,3,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2, , , , , ,1,2,2,2,1,1,3,2,2,2,2,3,2,2,3,3,2,37,3,2,1, , , , ,1,1,3,3,9,3,2,4,2, ,2, , , ,S,3,1,2,1, , , , ,1,2,1,1,1,1,1,2,2,9,3,2,3,3,3,1,2,0,1,4.617647059,1.612436857
200182,2,33016,1,1,1, ,1,1,1,1, ,1,2,1,1,1,1,1,3,2,2, ,2,2,3,3,8,1,1,1, ,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1, ,1,1,3,2,2,1,1,1, ,1,2,2,2,2,2,2,2,3,2,3,3,1,37,6,2,1, , , , ,1,1,1,3,1,3,9,4,2, ,2, , , ,S,3,48,5,1, , , , ,1,1,1,1,1,1,1,2,2,1,3,2,3,3,3,3,2,0,1,2.558823529,0.893515966
200184,2,33016,1,1,1, ,9,1,1,9, ,8,1,2,9,2,2,1,2,8,2,4,3,5,3,3,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,8,2,1,8, , , , , ,1,2,2,1,1,3,8,8,8,8,9,3,9,9,3,1,2,99,8,9,9, , , , ,8,2,1,3,8,3,2,1, , ,1, , , ,R,4,2,1,9, , , , ,1,2,9,9,9,9,1,9,0,9,3,3,2,2,9,3,1,1,1,1,0.349190147
200192,2,33016,1,1,2, ,1,1,1,2, ,2,1,1,1,1,1,1,1,1,5,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,2,2, , , , , ,2, , , , ,1,4,2,2,1,2,2,3,2,2,3,2,61,3,2,3, , , , ,5,1,2,2, ,2,3,5,3, ,1, , , ,R,4,15,1,3, , , , ,1,2,3,4,5,4,1,3,2,2,4,4,2,2,5,1,3,1,1,4.470588235,1.561085365
200197,2,33016,1,1,1, ,2,1,2,2, ,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,9, ,2,2,1,2,2,2,2, , , , , ,1,2,2,2,2,3,1,1,2,2,3,1,1,1,3,1,1,55,8,2,3, , , , ,6,2,1,2, ,5,99,2,2, ,1, , , ,S,4,15,4,3, , , , ,1,2,3,4,5,4,1,3,0,2,5,0,2,2,5,3,2,1,1,1.794117647,0.626488206
