user_tweet_id	user	user_id	tweet_id	text	hashtags	tweet_date	user_start	followers_count	friends	total_tweets	location	timezone	sarcasm	sarcastic	irony	ironic	happy	sad	seriously	num_ht
23155760_164726011232133120	livingwellmag	23155760	164726011232133120	Give-away! Verilux-Happy Light® Energy Lamp. IMPROVES energy levels. sleep. 	['happy']	Wed Feb 01 15:05:16 +0000 2012	Sat Mar 07 02:52:08 +0000 2009	1457	1722	3028	Phone: 302-355-0929	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
28543694_410089670911860736	Aisling_Bevan	28543694	410089670911860736	Pharrell can honestly do no wrong.  	['happy']	Mon Dec 09 16:52:51 +0000 2013	Fri Apr 03 11:30:15 +0000 2009	199	183	4354	Peterborough, England	London	0	0	0	0	1	0	0	1
1411666134_727997372513419264	bbforever_21	1411666134	727997372513419264	@OneNewBeat love you more baby! 	['happy']	Wed May 04 23:04:33 +0000 2016	Wed May 08 01:36:16 +0000 2013	78	95	913	San Diego, CA		0	0	0	0	1	0	0	1
584179081_464556246918791168	maurahalloran	584179081	464556246918791168	@sylviaadamross love in the birdsong, in the windshook blossoms, in the smiling sun or wink of starlight: love all around you today 	['happy']	Fri May 09 00:03:34 +0000 2014	Fri May 18 21:33:26 +0000 2012	1127	1289	4154			0	0	0	0	1	0	0	1
14387732_419330579184627713	bri_randy	14387732	419330579184627713	Seriously... 286 email subscriptions?! Thanks @Unrollme - life just got easier! 	['happy']	Sat Jan 04 04:52:55 +0000 2014	Mon Apr 14 17:12:45 +0000 2008	224	436	6246	Austin, TX	Central Time (US & Canada)	0	0	0	0	1	0	0	1
544889859_190113086575886337	SethStroud1	544889859	190113086575886337	Lunch break. Rare occasion for a Wednesday. 	['happy']	Wed Apr 11 16:24:26 +0000 2012	Wed Apr 04 03:32:18 +0000 2012	173	277	1350	Los Angeles	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
233044488_584870186123145217	_scottpalmer_	233044488	584870186123145217	I'm in a hammock, halfway through 'Gimme Shelter' and a little weepy. 	['happy']	Mon Apr 06 00:08:13 +0000 2015	Sun Jan 02 03:39:54 +0000 2011	106	1412	1018	Atlanta	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
117617561_78195618643849217	nickaspar	117617561	78195618643849217	It's a good news day! 	['happy']	Tue Jun 07 20:24:22 +0000 2011	Fri Feb 26 02:43:17 +0000 2010	334	786	1327	Los Angeles, CA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
61461272_158841601039405056	JoshIsFried	61461272	158841601039405056	Definitely a night for the record books. 	['Happy']	Mon Jan 16 09:22:43 +0000 2012	Thu Jul 30 11:19:07 +0000 2009	294	493	3668	Chicago	Central Time (US & Canada)	0	0	0	0	1	0	0	1
133179271_383913682268594176	sleepyfollow2	133179271	383913682268594176	This is the earliest ive been up for work in a while. At least i get to see @30SECONDSTOMARS @jaredleto tomorrow! Cant freakin wait! 	['happy']	Sat Sep 28 11:18:49 +0000 2013	Thu Apr 15 06:08:33 +0000 2010	55	677	475		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
112530435_169159227368148993	springstoned	112530435	169159227368148993	Purchased the Soft Parade, Strange Days, and Who's Next. 	['happy']	Mon Feb 13 20:41:17 +0000 2012	Mon Feb 08 20:57:24 +0000 2010	217	262	4774	E Street	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
357145591_144156825388986368	alejandrew626	357145591	144156825388986368	No more braces for me!!! 	['Happy']	Tue Dec 06 20:50:40 +0000 2011	Wed Aug 17 22:38:31 +0000 2011	117	253	500		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
789231884_788858743962370053	CarriePacker	789231884	788858743962370053	Lovely seeing past students loving life at uni - so wonderful to know they're happy & that their hard work has clearly paid off 	['happy']	Wed Oct 19 21:45:55 +0000 2016	Wed Aug 29 12:26:00 +0000 2012	210	665	4439		Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
445913395_434028012703862784	lately_chelsey	445913395	434028012703862784	4 day weekend, snow day today, seeing @Earth2Aj tomorrow  	['happy']	Thu Feb 13 18:15:16 +0000 2014	Sun Dec 25 02:23:23 +0000 2011	170	384	3407	plymouth, ma & hamden, ct	Central Time (US & Canada)	0	0	0	0	1	0	0	1
445913395_377904077759610880	lately_chelsey	445913395	377904077759610880	So glad classes are done for the day 	['happy']	Wed Sep 11 21:18:47 +0000 2013	Sun Dec 25 02:23:23 +0000 2011	170	384	3407	plymouth, ma & hamden, ct	Central Time (US & Canada)	0	0	0	0	1	0	0	1
382871296_175342542357938176	goforJoeSmith	382871296	175342542357938176	I should sing more 	['happy']	Thu Mar 01 22:11:34 +0000 2012	Fri Sep 30 20:55:23 +0000 2011	97	338	2123	Lansing, IL		0	0	0	0	1	0	0	1
745859184_342727629000028161	BriannaGurdzhya	745859184	342727629000028161	HUGS FOR EVERYONE XO 	['Happy']	Thu Jun 06 19:40:08 +0000 2013	Wed Aug 08 20:12:02 +0000 2012	7070	291	1156	La La Land Los Angeles	Arizona	0	0	0	0	1	0	0	1
18747210_551298835507470336	whoaitsmel	18747210	551298835507470336	Tonight I got to hang out with my best friend for the longest time in almost a year, going strong since 4th grade & always #1 to me. 	['happy']	Sat Jan 03 08:47:39 +0000 2015	Thu Jan 08 00:57:59 +0000 2009	131	568	3376	California	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
18747210_417611718718550016	whoaitsmel	18747210	417611718718550016	Spontaneous and much needed road trip. It's nights like these that we'll remember. 	['happy']	Mon Dec 30 11:02:47 +0000 2013	Thu Jan 08 00:57:59 +0000 2009	131	568	3376	California	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
21574589_40082830298054656	Markus_Serious	21574589	40082830298054656	Architecture in Helsinki are playing The Button Factory in April :D 	['happy']	Tue Feb 22 16:17:46 +0000 2011	Sun Feb 22 16:10:45 +0000 2009	144	674	10226	Dublin, Ireland	Dublin	0	0	0	0	1	0	0	1
312333140_231404475103969280	lucy_lemon_	312333140	231404475103969280	Spain is sick. Sunny, hot and lots of booze 	['happy']	Fri Aug 03 15:01:40 +0000 2012	Mon Jun 06 23:34:02 +0000 2011	87	186	1456	unknown		0	0	0	0	1	0	0	1
310950572_381487348267356160	akbirkhan	310950572	381487348267356160	Got myself a new blazer ()) 	['happy']	Sat Sep 21 18:37:26 +0000 2013	Sat Jun 04 16:46:28 +0000 2011	206	297	3589	London, England	London	0	0	0	0	1	0	0	1
310950572_276089236057370624	akbirkhan	310950572	276089236057370624	Found my guilty pleasure song. 	['happy']	Tue Dec 04 22:22:58 +0000 2012	Sat Jun 04 16:46:28 +0000 2011	206	297	3589	London, England	London	0	0	0	0	1	0	0	1
310950572_243412341113364481	akbirkhan	310950572	243412341113364481	got the new vaccines album 	['happy']	Wed Sep 05 18:16:39 +0000 2012	Sat Jun 04 16:46:28 +0000 2011	206	297	3589	London, England	London	0	0	0	0	1	0	0	1
366638159_303586062868029441	amandaschwartz4	366638159	303586062868029441	@RedStance can't complain! Chinese dinner plus a nice glass of red with the little one (she's not drinking) 	['happy']	Mon Feb 18 19:25:32 +0000 2013	Fri Sep 02 14:57:54 +0000 2011	390	952	3489	The Netherlands	London	0	0	0	0	1	0	0	1
612804077_430270697558929409	YNishtha	612804077	430270697558929409	If you're a overweight woman in India then the society will make ur life hell. I love the way I look. Judgemental ppl back off(2/2)	['happy']	Mon Feb 03 09:25:03 +0000 2014	Tue Jun 19 19:41:41 +0000 2012	626	884	2033	Boston, MA	New Delhi	0	0	0	0	1	0	0	1
15516930_521372033121521665	jefsmack	15516930	521372033121521665	We saw @Supamanhiphop 	['happy']	Sun Oct 12 18:49:13 +0000 2014	Mon Jul 21 16:17:49 +0000 2008	2076	1562	3329	Richmond, Virginia	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
18498425_723579868391284736	bw_art_65	18498425	723579868391284736	@Kyle_MacLachlan That's great! Now I can have damn fine coffee from you as well as @DAVID_LYNCH 	['happy']	Fri Apr 22 18:30:58 +0000 2016	Wed Dec 31 04:06:54 +0000 2008	262	767	188	Maryland, USA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
19206771_274251975107944449	niffer8	19206771	274251975107944449	CEO also thanked me for the materials I put together for the big meeting he had with the client today. How did I get this job again? 	['happy']	Thu Nov 29 20:42:20 +0000 2012	Mon Jan 19 22:50:53 +0000 2009	181	431	4527	Halifax, Nova Scotia	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
19206771_149198140682153985	niffer8	19206771	149198140682153985	OMG! They're playing @sheandhim Christmas in the grocery store. 	['happy']	Tue Dec 20 18:43:03 +0000 2011	Mon Jan 19 22:50:53 +0000 2009	181	431	4527	Halifax, Nova Scotia	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
346564013_272021987038228480	tim_robsonuk	346564013	272021987038228480	@Cold_Coley hater, and no one is here so I can sing along 	['happy']	Fri Nov 23 17:01:10 +0000 2012	Mon Aug 01 13:37:12 +0000 2011	77	277	698	Gainsborough		0	0	0	0	1	0	0	1
15864905_794230712815624192	Cal1fornia_K1NG	15864905	794230712815624192	I just want you to be 	['Happy']	Thu Nov 03 17:32:12 +0000 2016	Fri Aug 15 17:02:45 +0000 2008	1371	2519	6122	Sherman Oaks, Los Angeles, CA, USA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
230090586_467753729404706816	jennyanddabetss	230090586	467753729404706816	Update: he ate it anyway 	['happy']	Sat May 17 19:49:14 +0000 2014	Fri Dec 24 07:04:41 +0000 2010	168	189	1440		Central Time (US & Canada)	0	0	0	0	1	0	0	1
34572206_477644313040408576	ThatWriterChick	34572206	477644313040408576	So apparently Luke Evans and Tom Hiddleston are going to be in the same film. I. Can't. Even. 	['happy']	Sat Jun 14 02:50:53 +0000 2014	Thu Apr 23 09:11:10 +0000 2009	52	84	2759	Australia	Hawaii	0	0	0	0	1	0	0	1
34572206_291344505393795072	ThatWriterChick	34572206	291344505393795072	Standing in the editing lab at school for the first time in 2013. Finally feel myself again. 	['happy']	Wed Jan 16 00:41:57 +0000 2013	Thu Apr 23 09:11:10 +0000 2009	52	84	2759	Australia	Hawaii	0	0	0	0	1	0	0	1
51875597_112387742704484353	speakeasyshe	51875597	112387742704484353	@asliozen: Twist my spleen. 	['happy']	Sat Sep 10 04:51:40 +0000 2011	Sun Jun 28 23:05:48 +0000 2009	761	621	3096	Boston	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
271712498_420404978709434368	emilymmannix	271712498	420404978709434368	Love this song so much!  	['happy']	Tue Jan 07 04:02:12 +0000 2014	Fri Mar 25 01:41:07 +0000 2011	257	505	3433	Philadelphia, PA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
69045639_68094083905753104	fluffyamy	69045639	68094083905753104	On a bus driven by NYC's most patient and understanding bus driver! 	['happy']	Tue May 10 23:24:29 +0000 2011	Wed Aug 26 17:47:20 +0000 2009	52	35	464	NYC, usually	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
1132806920_304226218520223744	ZachDickhoff	1132806920	304226218520223744	Band concert postponed! 	['happy']	Wed Feb 20 13:49:17 +0000 2013	Wed Jan 30 03:16:50 +0000 2013	179	521	2694	Iowa City, IA		0	0	0	0	1	0	0	1
47407102_480323314985230336	CooperDuperDoo	47407102	480323314985230336	Leaving a restaurant, started my car and @Pharrell was playing. Two young boys a couple of cars down busted out the dance moves. 	['happy']	Sat Jun 21 12:16:16 +0000 2014	Mon Jun 15 18:39:00 +0000 2009	123	905	482	Cape Cod, MA	Quito	0	0	0	0	1	0	0	1
258700709_374850434927964160	fugglers	258700709	374850434927964160	I'm very excited to be accepted into @CreativeS4S ! Time to buy a new pencil case, and practice studious expressions in the mirror. 	['happy']	Tue Sep 03 11:04:42 +0000 2013	Mon Feb 28 08:41:26 +0000 2011	861	585	1568	Dover	Casablanca	0	0	0	0	1	0	0	1
213101365_708029101798518784	warrenorchard	213101365	708029101798518784	it's the eve of new release Friday. just wanted to say I heart @spillersrecords. tomorrow they bring some new Jeff Buckley to my ears 	['happy']	Thu Mar 10 20:37:47 +0000 2016	Sun Nov 07 23:52:12 +0000 2010	1302	987	19133		Amsterdam	0	0	0	0	1	0	0	1
543853716_224986438708637697	Marc4MarcJacobs	543853716	224986438708637697	36 of my photos are being used in a Houston Ballet Summer Intensive presentation.  Small start but they like my photos so I'm 	['happy']	Mon Jul 16 21:58:41 +0000 2012	Mon Apr 02 22:06:35 +0000 2012	146	308	2747	Houston, TX	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
25245854_466909094000205824	aliciaadorada	25245854	466909094000205824	I do feel like a nice ray of sunshine. 	['Happy']	Thu May 15 11:52:57 +0000 2014	Thu Mar 19 05:41:38 +0000 2009	828	759	24010	Virginia	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
135723180_489759083205914624	YmnAscioo	135723180	489759083205914624	Typo error ^^ Ikakasal na si ate :')))) 	['Happy']	Thu Jul 17 13:10:39 +0000 2014	Thu Apr 22 03:00:23 +0000 2010	116	192	732	Philippines	Perth	0	0	0	0	1	0	0	1
439704404_447915803732500481	cherylgregory92	439704404	447915803732500481	Those people who just put a big smile on your face you can't get rid of, y'know? 	['happy']	Mon Mar 24 02:00:24 +0000 2014	Sun Dec 18 03:26:27 +0000 2011	72	133	2308	Winnipeg, MB	Central Time (US & Canada)	0	0	0	0	1	0	0	1
1260434492_494238796301729792	JPawesomMedia	1260434492	494238796301729792	599 - can we make it to 600 tonight! BONUS video tomorrow if we do! 	['Happy']	Tue Jul 29 21:51:26 +0000 2014	Mon Mar 11 21:15:56 +0000 2013	395	1964	552		London	0	0	0	0	1	0	0	1
398264996_520917176526864385	KahlanM	398264996	520917176526864385	Only reason I am awake this early on a Saturday is the Saint John city market and friends. 	['happy']	Sat Oct 11 12:41:47 +0000 2014	Tue Oct 25 20:26:11 +0000 2011	268	577	1737	Toronto, Ontario	Quito	0	0	0	0	1	0	0	1
398264996_515895676132397056	KahlanM	398264996	515895676132397056	My mom got mvp of her derby game, I got an awesome haircut and now I am eating sushi. Nothing can make this day go wrong. 	['happy']	Sat Sep 27 16:08:08 +0000 2014	Tue Oct 25 20:26:11 +0000 2011	268	577	1737	Toronto, Ontario	Quito	0	0	0	0	1	0	0	1
321289329_235209859463802881	adriennehrtntt	321289329	235209859463802881	That incredible feeling when you accomplish something! 	['HAPPY']	Tue Aug 14 03:02:55 +0000 2012	Tue Jun 21 09:53:40 +0000 2011	294	848	371	Albury-Wodonga, Australia	Melbourne	0	0	0	0	1	0	0	1
2583243486_496438703913713664	funnyphillyvids	2583243486	496438703913713664	I gave into beer pressure. 	['Happy']	Mon Aug 04 23:33:05 +0000 2014	Mon Jun 23 03:33:55 +0000 2014	5885	656	2952	Philadelphia, PA	Atlantic Time (Canada)	0	0	0	0	1	0	0	1
89548185_444684919503978496	jdayhoff1104	89548185	444684919503978496	Milestone tonight: back in the game. Gave a seriously cute boy my # tonight. AND he texted me. 	['happy']	Sat Mar 15 04:02:01 +0000 2014	Thu Nov 12 21:40:29 +0000 2009	53	136	2453	Pittsburgh, PA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
328808504_338389704221261824	cjkchicago	328808504	338389704221261824	@Globe_Pics Sweet Home Chicago 	['Happy']	Sat May 25 20:22:47 +0000 2013	Mon Jul 04 02:16:41 +0000 2011	302	4284	1655	Chicago, IL	Central Time (US & Canada)	0	0	0	0	1	0	0	1
343697039_439452715521806336	briannesays	343697039	439452715521806336	If this song doesn't cheer you up, you're actually psychopathic...  	['happy']	Fri Feb 28 17:31:06 +0000 2014	Wed Jul 27 23:20:16 +0000 2011	595	809	6162	Vancouver, BC	Sydney	0	0	0	0	1	0	0	1
14561738_223794527444537345	jamiekleach	14561738	223794527444537345	Finally found an apple store with a new MacBook for me. 	['happy']	Fri Jul 13 15:02:27 +0000 2012	Sun Apr 27 21:10:49 +0000 2008	494	351	3468	San Francisco	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
350657150_250011828166479872	embaksa	350657150	250011828166479872	Great weekend with great people. Feel so lucky to have you all in my life 	['happy']	Sun Sep 23 23:20:39 +0000 2012	Mon Aug 08 03:32:48 +0000 2011	294	288	3419	Boston, MA	Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
863370120_346116282128662528	alissaj5	863370120	346116282128662528	just when you think you're alone... the universe/God/whatever you believe in acts and you realize -- we're all in this together.  	['happy']	Sun Jun 16 04:05:26 +0000 2013	Fri Oct 05 17:12:01 +0000 2012	193	567	2172	Pennsylvania		0	0	0	0	1	0	0	1
22080690_332608288711659520	nthogersen	22080690	332608288711659520	@jessica_cutler @ahegyvary we've been discussing this all week! As long as I don't have to replace the internal cable housing I'm 	['happy']	Thu May 09 21:29:30 +0000 2013	Thu Feb 26 23:44:55 +0000 2009	191	392	932	Seattle, WA	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
263232703_454276527165698048	shelby_aline	263232703	454276527165698048	Another sunny day! ☀️✌️ 	['happy']	Thu Apr 10 15:15:38 +0000 2014	Wed Mar 09 17:12:11 +0000 2011	235	368	3765	Indianapolis, IN	Indiana (East)	0	0	0	0	1	0	0	1
71385022_463152515014344705	RunGeoffRun	71385022	463152515014344705	Had so much fun with @AECallahan and my parents this weekend in FL. Back to the grind till Nashville with the whole Callahan clan. 	['happy']	Mon May 05 03:05:39 +0000 2014	Thu Sep 03 22:58:03 +0000 2009	249	259	5314	Chicago, Illinois 	Central America	0	0	0	0	1	0	0	1
1270353343_566425468119699456	gramsauce	1270353343	566425468119699456	Happiness is being happy with who you are when no one is around, and a bottle of wine. 	['happy']	Sat Feb 14 02:35:29 +0000 2015	Fri Mar 15 18:05:38 +0000 2013	43	184	432			0	0	0	0	1	0	0	1
40079493_464480352702971904	steffibadanes	40079493	464480352702971904	Super pumped to announce that I will be interning at NARAL Pro-Choice Connecticut this summer! I feel like a room without a roof! 	['happy']	Thu May 08 19:02:00 +0000 2014	Thu May 14 20:45:09 +0000 2009	446	2166	7742	Washington, D.C.	Quito	0	0	0	0	1	0	0	1
416383421_591289057008820225	UReiuji	416383421	591289057008820225	Having fun at brew downtown traverse city 	['happy']	Thu Apr 23 17:14:31 +0000 2015	Sat Nov 19 16:20:26 +0000 2011	75	600	1536			0	0	0	0	1	0	0	1
416383421_432582531389476864	UReiuji	416383421	432582531389476864	at the library printed my label to mail the game i traded to someone on LeapTradenow I just have to send it after work tommrow 	['happy']	Sun Feb 09 18:31:27 +0000 2014	Sat Nov 19 16:20:26 +0000 2011	75	600	1536			0	0	0	0	1	0	0	1
416383421_328691443696820224	UReiuji	416383421	328691443696820224	Hey guys having a fun time working on my mmos so what's up with you guys? 	['happy']	Mon Apr 29 02:05:21 +0000 2013	Sat Nov 19 16:20:26 +0000 2011	75	600	1536			0	0	0	0	1	0	0	1
47786490_478693760088297473	richarddmb41	47786490	478693760088297473	Picked up my first Baitcaster reel and rod. Awesome. Went out with the kids and though some crank baits with NO bird nests 	['happy']	Tue Jun 17 00:21:00 +0000 2014	Wed Jun 17 00:13:39 +0000 2009	117	650	155		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
47786490_477517271904944129	richarddmb41	47786490	477517271904944129	So pleased that I switched back to Apple with an iPhone 5s from a Samsung Note 3. 	['happy']	Fri Jun 13 18:26:04 +0000 2014	Wed Jun 17 00:13:39 +0000 2009	117	650	155		Eastern Time (US & Canada)	0	0	0	0	1	0	0	1
39280705_548077227502747649	fahmizulkeflee	39280705	548077227502747649	@aufadahlia makin berisi 	['happy']	Thu Dec 25 11:26:08 +0000 2014	Mon May 11 16:13:36 +0000 2009	54	228	8586		Kuala Lumpur	0	0	0	0	1	0	0	1
21538080_823942500515713024	hmdunn	21538080	823942500515713024	Cherries make everything better. 	['happy']	Tue Jan 24 17:16:14 +0000 2017	Sun Feb 22 02:28:44 +0000 2009	240	1122	1833	Texas, USA	Central Time (US & Canada)	0	0	0	0	1	0	0	1
1872358928_443102717285007361	ceezee89	1872358928	443102717285007361	La Antigua Guatemala también es feliz! (Love this):  	['happy']	Mon Mar 10 19:14:54 +0000 2014	Mon Sep 16 17:05:21 +0000 2013	7326	6357	4279	Panama City, Panama	Pacific Time (US & Canada)	0	0	0	0	1	0	0	1
14126054_511556928779321345	notashortstory	14126054	511556928779321345	Cat Stevens/Yusef is playing in LA near my birthday. I've hit the high point of my week and I'm only an hour into my Monday morning. 	['happy']	Mon Sep 15 16:47:30 +0000 2014	Tue Mar 11 18:08:54 +0000 2008	893	1405	6810	Phoenix	Arizona	0	0	0	0	1	0	0	1
14126054_327054763306938371	notashortstory	14126054	327054763306938371	Up 2 hours early on telecommute day. Also a rest day. I forgot how nice it is to be able to ease into my day... 	['happy']	Wed Apr 24 13:41:46 +0000 2013	Tue Mar 11 18:08:54 +0000 2008	893	1405	6810	Phoenix	Arizona	0	0	0	0	1	0	0	1
